Tipo Operação,Sigla UF,Nome Fantasia,Operação,Código UNB,Data,Código Abreviado Produto,Nome SKU,Fator HL,Quantidade de Produtos por Unidade de Medida,1. Volume Sellin (hl) Real,Faturamento Sellin (R$),TTV
DIRETA,GO,SUPERVI JARDIM GOIANO,Indefinido,60038,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"6,0000","R$1810,47","$6,03"
DIRETA,GO,PRO-BRAZILIAN JD AMERICA,Indefinido,60054,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"4,8000","R$1448,37","$6,03"
DIRETA,DF,CERRAMIX 316 ST MARIA,Indefinido,66578,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,8000","R$547,18","$6,08"
DIRETA,GO,VEN-KA LORENA PARQUE,Indefinido,66895,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"3,0000","R$912,00","$6,08"
DIRETA,GO,STORE NAPOLI,Indefinido,67275,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"12,0000","R$3620,94","$6,03"
DIRETA,GO,STORE ST AFONSOS,Indefinido,71965,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"12,0000","R$3620,94","$6,03"
DIRETA,DF,CERRAMIX CRUZEIRO,Indefinido,72429,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$182,39","$6,08"
DIRETA,GO,STORE FAMA,Indefinido,72466,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"18,0000","R$5431,41","$6,03"
DIRETA,GO,FLORESTA PQ. BRASILIA,Indefinido,72779,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$362,09","$6,03"
DIRETA,DF,ASSAI CEILANDIA DF,Indefinido,78812,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"60,0000","R$18450,40","$6,15"
DIRETA,GO,STORE BELA VISTA,Indefinido,82630,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"18,0000","R$5431,41","$6,03"
DIRETA,DF,TATICO SAMAMBAIA NORTE,Indefinido,85992,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,0000","R$0,00",NaN
DIRETA,DF,EMPORIO VITALIA LAGO SUL,Indefinido,87009,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,0000","R$0,00",NaN
DIRETA,GO,PRO BRAZ PQ AMAZONIA,Indefinido,88303,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$724,18","$6,03"
DIRETA,GO,STORE JD SALVADOR,Indefinido,90833,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"12,0000","R$3620,94","$6,03"
DIRETA,DF,DONA DE CASA 213 NORTE,Indefinido,91394,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$347,36","$5,79"
DIRETA,DF,DONA DE CASA 306 NORTE,Indefinido,91396,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$694,74","$5,79"
DIRETA,DF,DONA DE CASA 506 NORTE,Indefinido,91397,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"3,6000","R$1042,12","$5,79"
DIRETA,DF,DONA DE CASA SOBRADI,Indefinido,91405,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$694,74","$5,79"
DIRETA,DF,BIG BOX 211 NORTE,Indefinido,92226,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$370,50","$6,18"
DIRETA,MT,BOM JESUS CRISTO REI,Indefinido,93118,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"6,0000","R$1977,28","$6,59"
DIRETA,MT,BOM JESUS INDUST,Indefinido,93119,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"6,0000","R$1977,28","$6,59"
DIRETA,MT,BOM JESUS PQ CUIABA,Indefinido,93120,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"6,0000","R$1977,28","$6,59"
DIRETA,DF,MELHOR GUARA,Indefinido,93145,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,8000","R$505,86","$5,62"
DIRETA,DF,SUPERMERCADO TAVARES GAMA 4,Indefinido,93149,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,8000","R$524,69","$5,83"
DIRETA,DF,SUPERMERCADO TAVARES GAMA 24,Indefinido,93166,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"3,0000","R$874,48","$5,83"
DIRETA,MT,SUPERMERCADO BOM JESUS S J DEL REI,Indefinido,93543,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"6,0000","R$1977,28","$6,59"
DIRETA,MT,AMARETTO EMPORIO,Indefinido,93956,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"12,0000","R$3982,14","$6,64"
DIRETA,GO,EMPORIO JARDINS,Indefinido,94041,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$362,09","$6,03"
DIRETA,GO,STORE RIO VERDE.,Indefinido,94727,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"18,0000","R$5431,41","$6,03"
DIRETA,DF,DONA DE CASA 216 NORTE,Indefinido,97361,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$173,67","$5,79"
DIRETA,MT,BOM JESUS PEDRA 90 (10),Indefinido,97768,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"6,0000","R$1977,28","$6,59"
DIRETA,DF,ASSAI PARK - LJ 296,Indefinido,97925,2023-05-03 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"24,0000","R$7380,16","$6,15"
DIRETA,DF,ATACADAO CD 08,Indefinido,49151,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"120,0000","R$36992,45","$6,17"
DIRETA,GO,PRO-BRAZILIAN AEROPORTO,Indefinido,60056,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$724,18","$6,03"
DIRETA,DF,S04 SUPERCEI 7/9 CEI NORTE,Indefinido,68450,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$370,50","$6,18"
DIRETA,DF,ESPIRITO SANTO EQNN 3/5,Indefinido,68836,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$361,00","$6,02"
DIRETA,DF,B02 BELLAVIA RECANTO,Indefinido,75638,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,8000","R$555,76","$6,18"
DIRETA,PA,ATACADAO PARA,Indefinido,78344,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"-24,0000","-R$6735,30","$5,61"
DIRETA,AM,ASSAI MULTIRAO,Indefinido,79043,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"-24,0000","-R$7380,15","$6,15"
DIRETA,DF,ULTRABOX SOBRADINHO,Indefinido,84107,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$739,84","$6,17"
DIRETA,,,Indefinido,84293,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,3600","R$102,42","$5,69"
DIRETA,GO,TATICO AGUAS LINDAS,Indefinido,85620,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"6,0000","R$1805,04","$6,02"
DIRETA,DF,TATICO RECANTO,Indefinido,85990,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"6,0000","R$1805,05","$6,02"
DIRETA,DF,TATICO SAMAMBAIA SUL,Indefinido,85991,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"6,0000","R$1805,06","$6,02"
DIRETA,DF,PRECITO ATACADAO DF,Indefinido,91231,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"3,6000","R$1109,76","$6,17"
DIRETA,DF,DONA DE CASA AC2 CASTANHEIRAS,Indefinido,91398,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"3,6000","R$1042,12","$5,79"
DIRETA,DF,DONA DE CASA GUARA,Indefinido,91401,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,0000","R$0,00",NaN
DIRETA,DF,DONA DE CASA AC1 ARAUCARIAS,Indefinido,91402,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$694,74","$5,79"
DIRETA,DF,DONA DE CASA SUDOEST,Indefinido,91404,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$347,36","$5,79"
DIRETA,DF,DONA DE CASA ARNIQUEIRAS,Indefinido,91406,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"3,6000","R$1042,12","$5,79"
DIRETA,AM,ATACADAO JAPIIM,Indefinido,92384,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"12,0000","R$3699,25","$6,17"
DIRETA,DF,SUPERBOM LOJA 02 QNL 13/15,Indefinido,92604,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,4800","R$138,93","$5,79"
DIRETA,MT,CASA DOMINGOS L,Indefinido,93122,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"4,8000","R$1503,44","$6,26"
DIRETA,DF,SUPERBOM LOJA 01 QS 314,Indefinido,93132,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$173,67","$5,79"
DIRETA,DF,SUPERBOM LOJA 06  RIACHO F II,Indefinido,93139,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,1200","R$34,72","$5,79"
DIRETA,DF,VIVENDAS RECANTO 402,Indefinido,93148,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$173,67","$5,79"
DIRETA,DF,VIVENDAS SANTA MARIA 202,Indefinido,93150,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$69,46","$5,79"
DIRETA,DF,SUPERBOM LOJA 04 QNJ 11,Indefinido,93570,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,0000","R$0,00",NaN
DIRETA,DF,SUPERBOM LOJA 03 QS 604,Indefinido,93574,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$347,36","$5,79"
DIRETA,DF,SUPERBOM LOJA 14 QS 409,Indefinido,93578,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$347,36","$5,79"
DIRETA,GO,TATICO AGUAS LINDAS 2,Indefinido,93827,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"6,0000","R$1805,06","$6,02"
DIRETA,MT,TROPI SUP CD MATRIZ,Indefinido,94007,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"48,0000","R$15896,96","$6,62"
DIRETA,DF,VIVENDAS RECANTO 304,Indefinido,94029,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$347,36","$5,79"
DIRETA,DF,DONA DE CASA 303 NORTE,Indefinido,97359,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$347,36","$5,79"
DIRETA,DF,D DE CASA SOLAR DE B,Indefinido,99911,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,0000","R$0,00",NaN
DIRETA,DF,COSTA   TAQUARI,Indefinido,99992,2023-05-04 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"12,0000","R$3704,76","$6,17"
DIRETA,DF,BIG BOX FRANQ LAGO SUL,Indefinido,40113,2023-05-05 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,8000","R$555,76","$6,18"
DIRETA,GO,PRO BRAZILIAN BALNEA,Indefinido,61128,2023-05-05 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"6,0000","R$1810,47","$6,03"
DIRETA,DF,CDBR CRF CD BRASILIA,Indefinido,61736,2023-05-05 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"60,0000","R$16604,32","$5,53"
DIRETA,TO,ASSAI PALMAS,Indefinido,88139,2023-05-05 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"108,0000","R$33210,63","$6,15"
DIRETA,DF,ULTRABOX CEILANDIA NORTE,Indefinido,89489,2023-05-05 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$739,84","$6,17"
DIRETA,AM,ATACADAO MANAUS MODERNA,Indefinido,92383,2023-05-05 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"12,0000","R$3699,25","$6,17"
DIRETA,DF,VIVENDAS SANTA MARIA 209,Indefinido,93143,2023-05-05 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$173,67","$5,79"
DIRETA,DF,VIVENDAS TAQUATINGA,Indefinido,93155,2023-05-05 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,3600","R$104,20","$5,79"
DIRETA,AM,RODRIGUES VIEIRALVES CD,Indefinido,93774,2023-05-05 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"3,6000","R$1044,20","$5,80"
DIRETA,AM,C. DA CARNE ALEIXO,Indefinido,93788,2023-05-05 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$348,58","$5,81"
DIRETA,AM,SUP RODRIGUES  - SAO JORGE,Indefinido,93791,2023-05-05 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,8000","R$522,10","$5,80"
DIRETA,MT,TROPI SUP CD MATRIZ,Indefinido,94007,2023-05-05 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"36,0000","R$11922,72","$6,62"
DIRETA,MT,SUPERMERC GONCALVES,Indefinido,94008,2023-05-05 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$398,00","$6,63"
DIRETA,MT,FORT CHAPADA,Indefinido,94134,2023-05-05 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"12,0000","R$4132,70","$6,89"
DIRETA,GO,ULTRABOX AGUAS LINDAS,Indefinido,96765,2023-05-05 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$739,83","$6,17"
DIRETA,DF,ULTRABOX RECANTO,Indefinido,96768,2023-05-05 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$739,84","$6,17"
DIRETA,GO,PRO BRAZILIAN CELINA,Indefinido,97021,2023-05-05 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,0000","R$0,00",NaN
DIRETA,DF,ULTRABOX SAMAMBAIA,Indefinido,99477,2023-05-05 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,0000","R$0,00",NaN
DIRETA,DF,VIVENDAS GAMA QD 8,Indefinido,59954,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,7200","R$208,41","$5,79"
DIRETA,MT,DIA DIA CPA III,Indefinido,60149,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$793,26","$6,61"
DIRETA,MT,DIA DIA PEDRA 90,Indefinido,61077,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$793,26","$6,61"
DIRETA,DF,CDBR CRF CD BRASILIA,Indefinido,61736,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"48,0000","R$13283,44","$5,53"
DIRETA,MS,SÃO FRANCISCO SUPERMERCAD,Indefinido,67413,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"6,0000","R$1929,77","$6,43"
DIRETA,MS,COMPER CD MS,Indefinido,75098,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"12,0000","R$4126,77","$6,88"
DIRETA,RR,ATACADAO BV,Indefinido,76519,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"12,0000","R$3672,59","$6,12"
DIRETA,AM,ATACADAO EDUCANDOS LJ 188,Indefinido,79338,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"12,0000","R$3693,74","$6,16"
DIRETA,DF,TATICO SAMAMBAIA NORTE,Indefinido,85992,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,0000","R$0,00",NaN
DIRETA,DF,TATICO STA MARIA,Indefinido,85993,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"12,0000","R$3610,15","$6,02"
DIRETA,DF,EMPORIO VITALIA LAGO SUL,Indefinido,87009,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,0000","R$0,00",NaN
DIRETA,MT,DIA DIA TERMINAL,Indefinido,90608,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"6,0000","R$1983,18","$6,61"
DIRETA,DF,DONA DE CASA GUARA,Indefinido,91401,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"7,2000","R$2084,25","$5,79"
DIRETA,MT,CURIO CIDADE ALTA,Indefinido,93124,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$380,73","$6,35"
DIRETA,MT,CURIO PRACA POPULAR,Indefinido,93125,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$761,48","$6,35"
DIRETA,DF,VIVENDAS GAMA QD 7,Indefinido,93154,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,1200","R$34,72","$5,79"
DIRETA,MT,PAULISTA COXIPO.,Indefinido,93164,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$395,44","$6,59"
DIRETA,DF,SUPERBOM LOJA 05 S SEBASTIAO,Indefinido,93571,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,3600","R$104,20","$5,79"
DIRETA,MT,SUPERMERCADO CURIO JD CUIABA,Indefinido,93731,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$761,48","$6,35"
DIRETA,AM,SUP RODRIGUES  - SAO JORGE,Indefinido,93791,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"-1,8000","-R$522,10","$5,80"
DIRETA,MT,VIEIRA II SUPERMERCA,Indefinido,93979,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$199,49","$6,65"
DIRETA,MT,SUPERM GONCALVES,Indefinido,93980,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$198,99","$6,63"
DIRETA,MT,SUPERMERCADO VIEIRA 4,Indefinido,93985,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,3600","R$119,69","$6,65"
DIRETA,MT,SUPERMERC VIEIRA,Indefinido,93986,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,7200","R$239,39","$6,65"
DIRETA,MT,SUPERMERCADO VIEIRA.,Indefinido,94013,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$79,79","$6,65"
DIRETA,DF,TATICO CEILANDIA SUL,Indefinido,94932,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"12,0000","R$3610,15","$6,02"
DIRETA,MT,DIA DIA JD VITORIA LT,Indefinido,95580,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"3,6000","R$1189,90","$6,61"
DIRETA,DF,TATICO VICENTE PIRES,Indefinido,97667,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"12,0000","R$3610,16","$6,02"
DIRETA,GO,SUPERMERCADO TATICO LUZIANIA,Indefinido,97668,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"12,0000","R$3610,13","$6,02"
DIRETA,DF,VIVENDAS CEILANDIA - EQNP,Indefinido,97924,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,8000","R$521,05","$5,79"
DIRETA,MT,CURIO AVENIDA DO CPA,Indefinido,98040,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$380,73","$6,35"
DIRETA,DF,D DE CASA SOLAR DE B,Indefinido,99911,2023-05-06 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,0000","R$0,00",NaN
DIRETA,GO,STORE NAPOLI,Indefinido,67275,2023-05-08 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"3,6000","R$1086,28","$6,03"
DIRETA,DF,S04 SUPERCEI 7/9 CEI NORTE,Indefinido,68450,2023-05-08 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$370,51","$6,18"
DIRETA,DF,S07 SUPERCEI 7/9 CEI SUL,Indefinido,70076,2023-05-08 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$370,51","$6,18"
DIRETA,DF,S06 SUPERCEI 10/14 P SUL,Indefinido,70117,2023-05-08 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$370,51","$6,18"
DIRETA,DF,S03 SUPERCEI 30/34 P SUL,Indefinido,70118,2023-05-08 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$370,51","$6,18"
DIRETA,DF,S09 SUPERCEI SAMAMBAIA,Indefinido,70776,2023-05-08 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$370,51","$6,18"
DIRETA,DF,S14 SUPERCEI QNG TAG NORTE,Indefinido,71040,2023-05-08 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,8000","R$555,76","$6,18"
DIRETA,DF,S17 SUPERCEI GAMA,Indefinido,71058,2023-05-08 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,0000","R$0,00",NaN
DIRETA,DF,S13 SUPERCEI RIACHO FUNDO,Indefinido,71448,2023-05-08 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,8000","R$555,76","$6,18"
DIRETA,GO,STORE ST AFONSOS,Indefinido,71965,2023-05-08 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"3,6000","R$1086,28","$6,03"
DIRETA,GO,STORE FAMA,Indefinido,72466,2023-05-08 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"3,6000","R$1086,28","$6,03"
DIRETA,GO,EMPORIO JAMEI,Indefinido,72773,2023-05-08 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$181,04","$6,03"
DIRETA,DF,B02 BELLAVIA RECANTO,Indefinido,75638,2023-05-08 00:00:00,2349,GUARANA CHP ANTARCTICA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$370,51","$6,18"
